Date,Open,High,Low,Close,Volume,Ticker,Year,Month,YearMonth,Daily_Return,MA_30
2025-09-26,219.0800018310547,221.0500030517578,218.02000427246097,219.77999877929688,41650100,AMZN,2025,9,2025-09,0.007471945580644457,228.6546661376953
2025-09-29,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,44259200,AMZN,2025,9,2025-09,0.01087450815780766,228.3593327840169
2025-09-30,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,48396400,AMZN,2025,9,2025-09,-0.011702709034319914,227.96199951171874
2025-10-01,217.36000061035156,222.1499938964844,216.61000061035156,220.6300048828125,43933800,AMZN,2025,10,2025-10,0.004827606336181178,227.71599985758465
2025-10-02,221.0099945068359,222.80999755859375,218.9499969482422,222.41000366210935,41258600,AMZN,2025,10,2025-10,0.008067800117405932,227.6693333943685
2025-10-03,223.44000244140625,224.1999969482422,219.33999633789065,219.5099945068359,43639000,AMZN,2025,10,2025-10,-0.013039023009411066,227.58799997965494
2025-10-06,221.0,221.72999572753903,216.02999877929688,220.8999938964844,43690900,AMZN,2025,10,2025-10,0.006332282923023014,227.32333323160807
2025-10-07,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,31194700,AMZN,2025,10,2025-10,0.003983725247293846,227.1179997762044
2025-10-08,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,46686000,AMZN,2025,10,2025-10,0.015510877718191152,227.0016662597656
2025-10-09,225.0,228.2100067138672,221.75,227.7400054931641,46412100,AMZN,2025,10,2025-10,0.01118907849570383,226.9556666056315
2025-10-10,226.2100067138672,228.25,216.0,216.3699951171875,72367500,AMZN,2025,10,2025-10,-0.04992539782966621,226.4479995727539
2025-10-13,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,37809700,AMZN,2025,10,2025-10,0.017100394188331425,226.15033315022785
2025-10-14,215.55999755859375,219.32000732421875,212.6000061035156,216.38999938964844,45665600,AMZN,2025,10,2025-10,-0.016721987604375044,225.85199991861978
2025-10-15,216.6199951171875,217.7100067138672,212.66000366210935,215.57000732421875,45909500,AMZN,2025,10,2025-10,-0.003789417568938358,225.50466664632162
2025-10-16,215.6699981689453,218.58999633789065,212.80999755859375,214.47000122070312,42414600,AMZN,2025,10,2025-10,-0.00510277898660183,224.79766693115235
2025-10-17,214.55999755859375,214.8000030517578,211.02999877929688,213.0399932861328,45986900,AMZN,2025,10,2025-10,-0.006667636156250767,224.1546666463216
2025-10-20,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,38882800,AMZN,2025,10,2025-10,0.016147214372026264,223.50933329264322
2025-10-21,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,50494600,AMZN,2025,10,2025-10,0.025637486886977978,222.96899973551433
2025-10-22,219.3000030517578,220.0099945068359,216.52000427246097,217.9499969482422,44308500,AMZN,2025,10,2025-10,-0.018375903497213075,222.55633290608725
2025-10-23,219.0,221.3000030517578,218.17999267578125,221.08999633789065,31540000,AMZN,2025,10,2025-10,0.014406971477930908,222.26099955240886
2025-10-24,221.97000122070312,225.3999938964844,221.8999938964844,224.2100067138672,38685100,AMZN,2025,10,2025-10,0.014111947295924798,222.12966664632162
2025-10-27,227.66000366210935,228.3999938964844,225.5399932861328,226.97000122070312,38267000,AMZN,2025,10,2025-10,0.012309863182682124,221.9810002644857
2025-10-28,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,AMZN,2025,10,2025-10,0.010045375014470892,221.8210001627604
2025-10-29,231.6699981689453,232.82000732421875,227.7599945068359,230.3000030517578,52036200,AMZN,2025,10,2025-10,0.0045801659836763875,221.7770004272461
2025-10-30,227.05999755859375,228.44000244140625,222.75,222.86000061035156,102252900,AMZN,2025,10,2025-10,-0.03230569840563213,221.4980005900065
2025-10-31,250.1000061035156,250.5,243.97999572753903,244.22000122070312,166340800,AMZN,2025,10,2025-10,0.09584492754129248,221.92266743977865
2025-11-03,255.36000061035156,258.6000061035156,252.8999938964844,254.0,95997800,AMZN,2025,11,2025-11,0.04004585509136338,222.80166727701823
2025-11-04,250.3800048828125,257.010009765625,248.66000366210935,249.32000732421875,51546300,AMZN,2025,11,2025-11,-0.018425168014886806,223.75533396402994
2025-11-05,249.02999877929688,251.0,246.16000366210935,250.1999969482422,40610700,AMZN,2025,11,2025-11,0.0035295587926045258,224.75500030517577
2025-11-06,249.16000366210935,250.3800048828125,242.1699981689453,243.0399932861328,46004200,AMZN,2025,11,2025-11,-0.028617121300727022,225.58466695149738
2025-11-07,242.8999938964844,244.8999938964844,238.4900054931641,244.41000366210935,46374300,AMZN,2025,11,2025-11,0.005636975040414827,226.40566711425782
2025-11-10,248.33999633789065,251.75,245.58999633789065,248.3999938964844,36476500,AMZN,2025,11,2025-11,0.01632498741700905,227.28000030517578
2025-11-11,248.41000366210935,249.75,247.22999572753903,249.1000061035156,23564100,AMZN,2025,11,2025-11,0.0028180846386127723,228.26433359781902
2025-11-12,250.2400054931641,250.3699951171875,243.75,244.1999969482422,31190100,AMZN,2025,11,2025-11,-0.019670851205186968,229.05
2025-11-13,243.0500030517578,243.75,236.5,237.5800018310547,41401700,AMZN,2025,11,2025-11,-0.027108907452568887,229.5556666056315
2025-11-14,235.05999755859375,238.72999572753903,232.88999938964844,234.69000244140625,38956700,AMZN,2025,11,2025-11,-0.012164320933474637,230.0616668701172
2025-11-17,233.25,234.6000061035156,229.19000244140625,232.8699951171875,59919000,AMZN,2025,11,2025-11,-0.007754941860691922,230.4606669108073
2025-11-18,228.1000061035156,230.1999969482422,222.4199981689453,222.5500030517578,60608400,AMZN,2025,11,2025-11,-0.04431653833391602,230.48633371988933
2025-11-19,223.7400054931641,223.7400054931641,218.52000427246097,222.69000244140625,58335600,AMZN,2025,11,2025-11,0.0006290693674619874,230.4020004272461
2025-11-20,227.0500030517578,227.41000366210935,216.7400054931641,217.13999938964844,50309000,AMZN,2025,11,2025-11,-0.02492255148822009,230.04866689046224
2025-11-21,216.3500061035156,222.2100067138672,215.17999267578125,220.69000244140625,68490500,AMZN,2025,11,2025-11,0.016348913427910006,230.19266713460286
2025-11-24,222.55999755859375,227.3300018310547,222.27000427246097,226.27999877929688,54318400,AMZN,2025,11,2025-11,0.02532963104830621,230.39966684977213
2025-11-25,226.3800048828125,230.52000427246097,223.8000030517578,229.6699981689453,39379300,AMZN,2025,11,2025-11,0.0149814363087164,230.8423334757487
2025-11-26,230.7400054931641,231.75,228.77000427246097,229.16000366210935,38497900,AMZN,2025,11,2025-11,-0.0022205534501760216,231.2953333536784
2025-11-28,231.2400054931641,233.2899932861328,230.22000122070312,233.22000122070312,20292300,AMZN,2025,11,2025-11,0.017716868099636462,231.9203333536784
2025-12-01,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,AMZN,2025,12,2025-12,0.0028299616613276513,232.61500040690103
2025-12-02,235.0099945068359,238.97000122070312,233.5500030517578,234.4199981689453,45785400,AMZN,2025,12,2025-12,0.0023088475921804186,233.21300048828124
2025-12-03,233.3500061035156,233.3800048828125,230.61000061035156,232.3800048828125,35495100,AMZN,2025,12,2025-12,-0.008702300580441968,233.55800069173176
2025-12-04,232.77000427246097,233.5,226.8000030517578,229.11000061035156,45683200,AMZN,2025,12,2025-12,-0.014071797072686909,233.93000081380208
2025-12-05,230.32000732421875,231.2400054931641,228.5500030517578,229.52999877929688,33117400,AMZN,2025,12,2025-12,0.0018331725713693903,234.21133422851562
2025-12-08,229.58999633789065,230.8300018310547,226.27000427246097,226.88999938964844,35019200,AMZN,2025,12,2025-12,-0.011501761877265149,234.30066731770833
2025-12-09,226.83999633789065,228.57000732421875,225.11000061035156,227.9199981689453,25841700,AMZN,2025,12,2025-12,0.004539639393836836,234.33233388264975
2025-12-10,228.80999755859375,232.4199981689453,228.4600067138672,231.77999877929688,38790700,AMZN,2025,12,2025-12,0.016935769749744978,234.41666717529296
2025-12-11,230.7100067138672,232.11000061035156,228.69000244140625,230.27999877929688,28249600,AMZN,2025,12,2025-12,-0.006471654188885845,234.41600036621094
2025-12-12,229.8699951171875,230.0800018310547,225.1199951171875,226.19000244140625,35639100,AMZN,2025,12,2025-12,-0.017760970816273702,234.5270004272461
2025-12-15,227.92999267578125,227.92999267578125,221.5,222.5399932861328,47286100,AMZN,2025,12,2025-12,-0.01613691637948922,233.80433349609376
2025-12-16,223.0399932861328,223.66000366210935,221.1300048828125,222.55999755859375,39298900,AMZN,2025,12,2025-12,8.989068511033871e-05,232.75633341471354
2025-12-17,224.66000366210935,225.19000244140625,220.9900054931641,221.27000427246097,44034400,AMZN,2025,12,2025-12,-0.005796159688549407,231.8213333129883
2025-12-18,225.7100067138672,229.22999572753903,224.41000366210935,226.7599945068359,50272400,AMZN,2025,12,2025-12,0.024811271877659635,231.03999989827474
2025-12-19,226.7599945068359,229.1300048828125,225.5800018310547,227.3500061035156,85544400,AMZN,2025,12,2025-12,0.0026019210221046585,230.51700032552083
2025-12-22,228.61000061035156,229.47999572753903,226.7100067138672,228.42999267578125,32261300,AMZN,2025,12,2025-12,0.00475032567966549,229.98433329264324
2025-12-23,229.05999755859375,232.4499969482422,228.72999572753903,232.13999938964844,29230200,AMZN,2025,12,2025-12,0.016241329216049705,229.4423334757487
2025-12-24,232.1300048828125,232.9499969482422,231.3300018310547,232.3800048828125,11420500,AMZN,2025,12,2025-12,0.001033882544133169,228.88500010172527
2025-12-26,232.0399932861328,232.9900054931641,231.17999267578125,232.52000427246097,15994700,AMZN,2025,12,2025-12,0.000602458846315379,228.49566701253255
2025-12-29,231.94000244140625,232.6000061035156,230.77000427246097,232.07000732421875,19797900,AMZN,2025,12,2025-12,-0.0019353042317808988,228.31200052897137
2025-12-30,231.2100067138672,232.77000427246097,230.1999969482422,232.52999877929688,21910500,AMZN,2025,12,2025-12,0.001982123671998126,228.24000040690103
2020-01-02,66.57816058411578,67.89776181434897,66.57816058411578,67.85955047607422,28132000,GOOG,2020,1,2020-01,,67.85955047607422
2020-01-03,66.89130003014904,68.1141308205774,66.77636312898343,67.52653503417969,23728000,GOOG,2020,1,2020-01,-0.004907421867050954,67.69304275512695
2020-01-06,66.99751179122029,69.3052008349893,66.99751179122029,69.19155883789062,34646000,GOOG,2020,1,2020-01,0.024657326232838006,68.19254811604817
2020-01-07,69.37666760347787,69.62728276362967,69.00147561904272,69.14837646484375,30054000,GOOG,2020,1,2020-01,-0.0006240988607880693,68.43150520324707
2020-01-08,69.08583200356541,70.05357971164248,69.02429707386626,69.69328308105469,30560000,GOOG,2020,1,2020-01,0.007880251772620861,68.6838607788086
2020-01-09,70.49974743078216,70.83522872013066,69.98857426760912,70.46302032470703,30018000,GOOG,2020,1,2020-01,0.011044640309986864,68.98038736979167
2020-01-10,70.84664056812932,71.21235167314282,70.38957362655471,70.95433807373047,36414000,GOOG,2020,1,2020-01,0.0069727035082991495,69.26238032749721
2020-01-13,71.2719515924114,71.48981525869341,70.77021391646954,71.42579650878906,33046000,GOOG,2020,1,2020-01,0.006644532918744117,69.53280735015869
2020-01-14,71.41486626082231,71.55332363604815,70.88682902747631,71.01139068603516,31178000,GOOG,2020,1,2020-01,-0.00580190691612259,69.6970943874783
2020-01-15,70.97814636864022,71.53323297517342,70.97814636864022,71.42430114746094,25654000,GOOG,2020,1,2020-01,0.00581470743547885,69.86981506347657
2020-01-16,71.83323541868478,72.0590427260816,71.50965829520423,72.04464721679688,23474000,GOOG,2020,1,2020-01,0.00868536421595767,70.06752707741477
2020-01-17,72.60097359932806,73.51338079134683,72.36822222612999,73.46846771240234,47924000,GOOG,2020,1,2020-01,0.019763029601920445,70.35093879699707
2020-01-21,73.4054458415932,74.03720501969366,73.01239011455874,73.66748046875,40734000,GOOG,2020,1,2020-01,0.0027088186611801124,70.60605738713191
2020-01-22,73.99503804636632,74.60118679779845,73.69379245350329,73.74441528320312,32216000,GOOG,2020,1,2020-01,0.0010443524600487475,70.83022580827985
2020-01-23,73.8282828829106,74.2193470475533,73.55334452603668,73.77914428710938,27024000,GOOG,2020,1,2020-01,0.000470937409604133,71.02682037353516
2020-01-24,74.12354722235943,74.2180911047065,72.71709622320527,72.78955841064453,35692000,GOOG,2020,1,2020-01,-0.013412813146949754,71.13699150085449
2020-01-27,71.01736814614323,71.36823697320446,70.531010368122,71.16128540039062,35104000,GOOG,2020,1,2020-01,-0.022369595939405906,71.13842055376838
2020-01-28,71.61288762604424,72.25805027670374,71.0903026227928,72.08732604980469,31548000,GOOG,2020,1,2020-01,0.01301326478581255,71.1911375257704
2020-01-29,72.39702382798662,72.72605329511788,71.79850824700493,72.38858795166016,21554000,GOOG,2020,1,2020-01,0.004179124380994992,71.25416123239617
2020-01-30,71.46202648613372,72.32157705806684,71.28535017791077,72.25011444091797,26788000,GOOG,2020,1,2020-01,-0.0019129190755130532,71.30395889282227
2020-01-31,72.89824316075375,72.9592858732218,70.89476848081826,71.17765045166016,48344000,GOOG,2020,1,2020-01,-0.014843768726966022,71.29794420514789
2020-02-03,72.55582390226932,73.94540346854714,72.40644680609876,73.74391174316406,60736000,GOOG,2020,2,2020-02,0.03605431304938578,71.40912454778498
2020-02-04,72.31115822916287,72.92802972873821,70.78411331963115,71.81488037109375,78660000,GOOG,2020,2,2020-02,-0.026158517041905194,71.42676610532014
2020-02-05,72.57665784894319,72.64712844612109,70.99551452747842,71.8724365234375,39724000,GOOG,2020,2,2020-02,0.0008014516218133316,71.44533570607503
2020-02-06,71.97667363654388,73.54838183817161,71.93895451770953,73.26203155517578,33588000,GOOG,2020,2,2020-02,0.01933418566219247,71.51800354003906
2020-02-07,72.8188478961046,73.73894898231123,72.77170089384359,73.4109115600586,23446000,GOOG,2020,2,2020-02,0.0020321577455941764,71.5908076946552
2020-02-10,73.16723874540432,74.91313929966732,73.16723874540432,74.87244415283203,28398000,GOOG,2020,2,2020-02,0.019908928546374716,71.71234978569879
2020-02-11,75.02778368363181,75.91214968680356,74.72147961665152,74.8779067993164,26892000,GOOG,2020,2,2020-02,7.295937171791778e-05,71.82540539332798
2020-02-12,75.16028520253177,75.46872472681238,74.84415949040542,75.34837341308594,23352000,GOOG,2020,2,2020-02,0.00628311652768887,71.94688704918171
2020-02-13,75.07145776742543,75.79056696502592,74.66997368496737,75.16922760009766,18590000,GOOG,2020,2,2020-02,-0.0023775670910125557,72.0542984008789
2020-02-14,75.21586434239704,75.47095489501953,74.8059368685173,75.47095489501953,23956000,GOOG,2020,2,2020-02,0.004013973597375209,72.30801188151041
2020-02-18,75.1860949138138,76.01140219865952,75.06649328372505,75.41785430908203,22414000,GOOG,2020,2,2020-02,-0.0007035896923706098,72.5710558573405
2020-02-19,75.68584470051003,76.03502479937897,75.5037085564664,75.76624298095703,18986000,GOOG,2020,2,2020-02,0.004619445555255508,72.7902119954427
2020-02-20,75.53348673013704,75.91264676090906,74.7801418661208,75.34242248535156,21932000,GOOG,2020,2,2020-02,-0.005593790571244095,72.9966801961263
2020-02-21,74.84017785110859,75.04787150339848,73.47095364315682,73.70271301269531,34634000,GOOG,2020,2,2020-02,-0.021763429135492007,73.13032786051433
2020-02-24,70.77467716318912,71.31364175736718,70.04416367533321,70.55036163330078,57342000,GOOG,2020,2,2020-02,-0.04277117151510468,73.13323923746745
2020-02-25,71.11661160386016,71.37169458131049,68.60544709982997,68.90569305419922,49566000,GOOG,2020,2,2020-02,-0.023311979428965235,73.06495107014975
2020-02-26,69.28733511403237,70.2580590131553,68.43671263578089,69.14043426513672,44048000,GOOG,2020,2,2020-02,0.0034067027052882004,72.98877232869467
2020-02-27,67.59602251823664,68.07463352890882,65.3682318779085,65.41389465332031,59566000,GOOG,2020,2,2020-02,-0.053898122732727316,72.80218912760417
2020-02-28,63.39949420576608,66.55780559923728,63.076912851764526,66.46797943115234,75782000,GOOG,2020,2,2020-02,0.01611408070744691,72.63697840372721
2020-03-02,67.07741164248111,69.02580360854988,65.84689452820253,68.9384536743164,48630000,GOOG,2020,3,2020-03,0.0371678854135018,72.53343861897787
2020-03-03,69.4501103772567,69.98261550134394,66.10420318090857,66.5702133178711,48046000,GOOG,2020,3,2020-03,-0.03435296601855198,72.30349680582682
2020-03-04,67.45558448106046,68.88784331815295,66.65558473174752,68.80992126464844,38266000,GOOG,2020,3,2020-03,0.033644295776593,72.1415781656901
2020-03-05,67.00744493255189,67.4397040787717,64.76922673189503,65.46104431152344,51226000,GOOG,2020,3,2020-03,-0.04866851889344492,71.86546579996745
2020-03-06,63.377663381742515,64.82480607075242,62.583123528213726,64.43721771240234,53212000,GOOG,2020,3,2020-03,-0.015640242374515,71.55406824747722
2020-03-09,59.816368521731185,62.27095833830953,59.55334186762376,60.3255500793457,67308000,GOOG,2020,3,2020-03,-0.06380889459578976,71.13860130310059
2020-03-10,62.53100416104369,63.58063445702522,60.48485020188023,63.54291534423828,52228000,GOOG,2020,3,2020-03,0.05333337633325863,70.88465563456218
2020-03-11,62.019844812142125,62.57865341026819,59.35830716209071,60.31810760498047,52170000,GOOG,2020,3,2020-03,-0.05075007531190057,70.49234835306804
2020-03-12,55.88088186457328,59.24912070652456,55.250610698131744,55.330509185791016,84534000,GOOG,2020,3,2020-03,-0.08268824433042432,69.92374572753906
2020-03-13,58.511155024302106,60.53398160690987,55.44132961698443,60.532493591308594,74002000,GOOG,2020,3,2020-03,0.09401656485846077,69.53315836588541
2020-03-16,54.39204904668074,57.18445616649824,53.32207493078379,53.81289291381836,85048000,GOOG,2020,3,2020-03,-0.11100815907004125,68.95433311462402
2020-03-17,54.248620205461535,56.12206962642932,52.40743005257064,55.57318878173828,77230000,GOOG,2020,3,2020-03,0.032711414915734816,68.34864234924316
2020-03-18,52.4322482549022,54.91314134067898,51.47790395076393,54.4317512512207,84668000,GOOG,2020,3,2020-03,-0.020539356397210384,67.76920471191406
2020-03-19,54.24564765415218,57.46748167922218,52.61081069570766,55.349369049072266,73022000,GOOG,2020,3,2020-03,0.016858134760655563,67.21843579610189
2020-03-20,56.36326517332851,56.77368866646518,52.87790844707976,53.21686553955078,72036000,GOOG,2020,3,2020-03,-0.03852805454079933,66.55026359558106
2020-03-23,52.67096099631564,53.16723883069464,50.299544890365645,52.43770980834961,80882000,GOOG,2020,3,2020-03,-0.014641142865171264,65.8511568705241
2020-03-24,54.77766237135954,56.3275387176005,54.125055755218135,56.30073928833008,66890000,GOOG,2020,3,2020-03,0.07366892059357943,65.23210004170735
2020-03-25,55.904213641147635,57.01736300253817,53.89627081566852,54.71413803100586,81630000,GOOG,2020,3,2020-03,-0.028180824574946306,64.559974416097
2020-03-26,55.17616974367751,58.063018570868294,54.269468414273796,57.65507888793945,71434000,GOOG,2020,3,2020-03,0.05375102236403673,63.970197931925455
2020-03-27,55.86450684722796,57.105201415370466,54.883862890441534,55.122074127197266,64170000,GOOG,2020,3,2020-03,-0.04393376628042478,63.30195948282878
2020-03-30,55.833241144653286,57.15284601417532,54.41587402341311,56.91413497924805,51482000,GOOG,2020,3,2020-03,0.03251076597581393,62.68339881896973
2020-03-31,56.93795916539949,58.32803087321486,56.48336847490198,57.70768356323242,49728000,GOOG,2020,3,2020-03,0.013942908633746587,62.09305979410807
2020-04-01,55.6823681605096,56.064008185180604,54.464009027827835,54.86946487426758,46884000,GOOG,2020,4,2020-04,-0.049182682681326195,61.39650052388509
2020-04-02,54.50420847802494,55.9235634087798,54.41190228365983,55.62480545043945,39298000,GOOG,2020,4,2020-04,0.01376613710198793,60.73924662272135
2020-04-03,55.53423221494732,55.75879763078969,53.588577914784345,54.4853515625,46268000,GOOG,2020,4,2020-04,-0.02048463592299088,60.09866790771484
2020-04-06,56.476415172043325,59.28832536945817,56.12604240903636,58.904205322265625,53294000,GOOG,2020,4,2020-04,0.08110168390299854,59.710462697347005
2020-04-07,60.59552254277233,60.79403443287424,58.67145393292798,58.88386154174805,47746000,GOOG,2020,4,2020-04,-0.00034537059631445377,59.37640164693197
2020-04-08,59.87591869991545,60.49973800052175,58.965745375592086,60.06351089477539,39502000,GOOG,2020,4,2020-04,0.020033491726608066,59.07383753458659
2020-04-09,60.748377380759834,60.82232380996877,59.39130705964611,60.121578216552734,43508000,GOOG,2020,4,2020-04,0.000966765360737476,58.897426986694335
2020-04-13,60.00892133007347,60.57120570791183,58.93785676983282,60.424800872802734,34796000,GOOG,2020,4,2020-04,0.005043491292890279,58.695987701416016
2020-04-14,61.7910629817229,63.62629758558393,61.386099298617424,62.98907470703125,49408000,GOOG,2020,4,2020-04,0.0424374395478182,58.49767506917318
2020-04-15,61.81686062694709,63.54639293491426,61.55830181891083,62.653587341308594,33434000,GOOG,2020,4,2020-04,-0.00532611992290799,58.36712086995443
2020-04-16,63.2307616555306,63.47393673790401,61.66847770670217,62.703216552734375,50362000,GOOG,2020,4,2020-04,0.0007921208271031155,58.16356404622396
2020-04-17,63.764255052837555,64.23968550186557,63.08832491442047,63.68484878540039,38980000,GOOG,2020,4,2020-04,0.015655213346837504,58.10435752868652
2020-04-20,63.07691442636183,63.60297152578697,62.5990001256094,62.85905075073242,33910000,GOOG,2020,4,2020-04,-0.012966946619448971,58.05175196329753
2020-04-21,61.88584276439419,62.24663922407477,60.035224617592846,60.3642578125,43060000,GOOG,2020,4,2020-04,-0.03968868298895456,58.05304222106933
2020-04-22,61.81338935311163,63.80212037823691,61.637705062447075,62.690311431884766,41848000,GOOG,2020,4,2020-04,0.03853362409606387,58.02462209065755
2020-04-23,63.10420780735259,64.1841058371172,62.812397711164635,63.34043502807617,31324000,GOOG,2020,4,2020-04,0.010370399848751655,58.125366338094075
2020-04-24,62.589069381237785,63.54340992025842,62.007433219341216,63.48931884765625,32792000,GOOG,2020,4,2020-04,0.002350533581180647,58.39732666015625
2020-04-27,64.31760704941487,64.32505091364293,62.977654693877525,63.319091796875,32012000,GOOG,2020,4,2020-04,-0.002681191952771056,58.490213267008464
2020-04-28,63.917108891770646,63.92306095424657,61.1513535708958,61.22430419921875,59026000,GOOG,2020,4,2020-04,-0.03308303290856163,58.737260309855145
2020-04-29,66.57368450322917,67.49328575621654,65.77368487567767,66.57467651367188,75872000,GOOG,2020,4,2020-04,0.08738967938359021,59.103976567586265
2020-04-30,65.75084826882657,67.13744384735749,65.63223110431561,66.93099212646484,53378000,GOOG,2020,4,2020-04,0.005352119326029303,59.5206179300944
2020-05-01,65.9305043144604,67.1002283446511,65.06201822300774,65.5389404296875,41450000,GOOG,2020,5,2020-05,-0.020798312598550583,59.86027030944824
2020-05-04,64.92454522500336,65.88881710460659,64.46647878714792,65.84613037109375,30080000,GOOG,2020,5,2020-05,0.004687136218441301,60.28124580383301
2020-05-05,66.39800641716683,68.18559405293584,66.37517503225688,67.0525894165039,33030000,GOOG,2020,5,2020-05,0.018322398576967602,60.76840845743815
2020-05-06,67.5776669129263,68.04565356900488,66.86302554225563,66.86351776123047,24308000,GOOG,2020,5,2020-05,-0.0028197517339562106,61.120501073201496
2020-05-07,67.78856640329671,68.36722649555365,67.25903732822962,68.11710357666016,27952000,GOOG,2020,5,2020-05,0.018748427504311715,61.56726659138997
2020-05-08,68.64167516418064,69.41735914565652,68.26202293871333,68.90172576904297,27738000,GOOG,2020,5,2020-05,0.011518725124590512,61.94215482076009
2020-05-11,68.40099094167918,70.29925236930893,68.34500671216102,69.64069366455078,28242000,GOOG,2020,5,2020-05,0.010724954814409493,62.426108805338544
2020-05-12,69.83225302845207,70.2233171954459,68.2267938483236,68.27493286132812,27812000,GOOG,2020,5,2020-05,-0.019611533592719943,62.804802068074544
2020-05-13,68.33993223098598,68.75839399205269,65.92553811831527,66.96424865722656,36252000,GOOG,2020,5,2020-05,-0.01919715112373188,63.11335423787435
2020-05-14,66.25408100000243,67.36574604326661,65.7027200978283,67.30172729492188,32062000,GOOG,2020,5,2020-05,0.005039683778470749,63.527762985229494
2020-05-15,66.99751553947635,68.21240285196609,66.45160682826297,68.14838409423828,34154000,GOOG,2020,5,2020-05,0.012580015897753816,63.94521560668945
2020-05-18,67.58063946679195,69.09800660874522,67.2084310697719,68.68187713623047,36448000,GOOG,2020,5,2020-05,0.007828403403585593,64.4184331258138
2020-05-19,68.83359364694923,69.08187645582457,68.16301727294922,68.16301727294922,25612000,GOOG,2020,5,2020-05,-0.007554538182643067,64.72706019083658
2020-05-20,68.9617632130924,69.99601348479936,68.8461372162357,69.81238555908203,33108000,GOOG,2020,5,2020-05,0.024197407217584788,65.09134432474772
2020-05-21,69.87591784135887,70.24762641097432,69.15383271208206,69.61785125732422,27700000,GOOG,2020,5,2020-05,-0.002786529928749948,65.40982233683268
2020-05-22,69.31562705418499,70.11215089301113,69.0734401890109,69.99602508544922,26188000,GOOG,2020,5,2020-05,0.0054321387588820436,65.7389705657959
2020-05-26,71.32852982304237,71.51364200837564,70.08088353827506,70.32356262207031,41212000,GOOG,2020,5,2020-05,0.004679373381863305,66.06892929077148
2020-05-27,70.33497451808856,70.55779822298318,69.0466332245921,70.36425018310547,33716000,GOOG,2020,5,2020-05,0.0005785765043477831,66.3147684733073
2020-05-28,69.32306974282896,71.5056972334195,69.280390574892,70.30917358398438,33844000,GOOG,2020,5,2020-05,-0.0007827355365511712,66.56995468139648
2020-05-29,70.31959885618093,71.09528294835816,70.14143830600028,70.91413879394531,36418000,GOOG,2020,5,2020-05,0.008604356716528594,66.84365208943684
2020-06-01,70.39154226205245,71.36275818557523,70.37218670276756,71.05804443359375,24342000,GOOG,2020,6,2020-06,0.002029294046234975,67.08942527770996
2020-06-02,70.99501792987367,71.44464853016092,70.41338179495615,71.42529296875,25562000,GOOG,2020,6,2020-06,0.0051682893623601345,67.37496668497721
2020-06-03,71.37964117329044,71.78916731216457,70.95666609908642,71.28435516357422,25124000,GOOG,2020,6,2020-06,-0.0019732198401684053,67.73896993001303
2020-06-04,70.9875878792928,71.4124031574164,69.71364940911093,70.0833740234375,29686000,GOOG,2020,6,2020-06,-0.016847752040133668,67.98540534973145
2020-06-05,70.13248773091102,71.71462305103132,69.77665892515819,71.38410186767578,34698000,GOOG,2020,6,2020-06,0.0185597206521948,68.2535275777181
2020-06-08,70.58757831933313,71.86053217676319,70.58757831933313,71.79204559326172,28084000,GOOG,2020,6,2020-06,0.005714770024593641,68.53028513590495
2020-06-09,71.73001024545158,72.8535870093647,71.62331232935081,72.2659912109375,28184000,GOOG,2020,6,2020-06,0.006601645262497735,68.8285151163737
2020-06-10,72.43372996728506,73.16420553960302,72.27144918071639,72.74688720703125,30504000,GOOG,2020,6,2020-06,0.006654527088545192,69.21260121663411
2020-06-11,71.58708074582259,72.1823626964432,69.57814614869571,69.66946411132812,39826000,GOOG,2020,6,2020-06,-0.04230315844229937,69.31576080322266
2020-06-12,70.89279225239302,71.31512366180317,68.78510324712983,70.13298797607422,38928000,GOOG,2020,6,2020-06,0.006653185447291543,69.42249399820963
2020-06-15,69.02232557073431,70.70966726308433,68.87940033399192,70.4640121459961,30078000,GOOG,2020,6,2020-06,0.0047199496196397295,69.58666305541992
2020-06-16,71.7230608424095,72.20941095967879,70.764248752909,71.59899139404297,34184000,GOOG,2020,6,2020-06,0.01610721861388309,69.77842508951822
2020-06-17,71.81934505603064,72.45656410159347,71.03621717639088,72.015869140625,30992000,GOOG,2020,6,2020-06,0.005822396914612282,69.94386774698893
2020-06-18,71.91858666435199,72.03025218723975,70.81933326455314,71.26349639892578,31638000,GOOG,2020,6,2020-06,-0.010447318774006065,70.09053370157878
2020-06-19,71.66252059899932,71.85110861072593,70.53845153890116,71.05309295654297,63158000,GOOG,2020,6,2020-06,-0.002952471503853693,70.18840001424154
2020-06-22,70.91810056836704,72.09676044271161,70.63075830292189,72.05259704589844,30848000,GOOG,2020,6,2020-06,0.014067003247371312,70.29342905680339
2020-06-23,72.24018753394067,73.24768398407949,71.72406189560695,72.67542266845703,28596000,GOOG,2020,6,2020-06,0.008644041271154368,70.39458669026693
